CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP05-083,ステリー,C,CHARACTER,黒,コスト,2,4000,1000,知,ゴア王国,2,-,,新時代の主役【OP-05】,,
OP05-084,チャルロス聖,C,CHARACTER,黒,コスト,3,-,1000,射,天竜人,2,【自分のターン中】自分の場のキャラが、特徴《天竜人》を持つキャラのみの場合、相手のキャラすべてをコスト-4。,,新時代の主役【OP-05】,,
OP05-085,ネフェルタリ・コブラ,UC,CHARACTER,黒,コスト,2,1000,1000,知,アラバスタ王国,2,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分のデッキの上から1枚をトラッシュに置く。,,新時代の主役【OP-05】,,
OP05-086,ネフェルタリ・ビビ,R,CHARACTER,黒,コスト,1,1000,1000,知,アラバスタ王国,2,自分のトラッシュが10枚以上ある場合、このキャラは【ブロッカー】を得る。(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,新時代の主役【OP-05】,,
OP05-087,ハクバ,C,CHARACTER,黒,コスト,5,6000,1000,斬,ドレスローザ/美しき海賊団,2,【ドン!!×1】【アタック時】このキャラ以外の自分のキャラ1枚をKOできる：相手のキャラ1枚までを、このターン中、コスト-5。,,新時代の主役【OP-05】,,
OP05-088,マンシェリー,R,CHARACTER,黒,コスト,1,-,1000,特,トンタッタ族/ドレスローザ,2,【起動メイン】➀(コストエリアのドン!!を指定の数レストにできる)，このキャラをレストにし、自分のトラッシュのカード2枚を好きな順番でデッキの下に置くことができる：自分のトラッシュのコスト3から5の黒のキャラカード1枚までを、手札に加える。,,新時代の主役【OP-05】,,
OP05-088,マンシェリー,R,CHARACTER,黒,コスト,1,-,1000,特,トンタッタ族/ドレスローザ,2,【起動メイン】➀(コストエリアのドン!!を指定の数レストにできる)，このキャラをレストにし、自分のトラッシュのカード2枚を好きな順番でデッキの下に置くことができる：自分のトラッシュのコスト3から5の黒のキャラカード1枚までを、手札に加える。,,新時代の主役【OP-05】,,
OP05-089,ミョスガルド聖,C,CHARACTER,黒,コスト,5,1000,1000,知,天竜人,2,【起動メイン】➀(コストエリアのドン!!を指定の数レストにできる)，このキャラと自分のキャラ1枚をレストにできる：自分のトラッシュのコスト1の黒のキャラカード1枚までを、手札に加える。,,新時代の主役【OP-05】,,
OP05-090,リク・ドルド3世,C,CHARACTER,黒,コスト,4,5000,1000,知,ドレスローザ,2,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】/【KO時】自分の特徴《ドレスローザ》を持つキャラ1枚までを、このターン中、パワー+2000。,,新時代の主役【OP-05】,,
OP05-091,レベッカ,SR,CHARACTER,黒,コスト,4,-,1000,知,ドレスローザ,2,【ブロッカー】【登場時】自分のトラッシュの「レベッカ」以外のコスト3から7の黒のキャラカード1枚までを、手札に加える。その後、自分の手札からコスト3以下の黒のキャラカード1枚までを、レストで登場させる。,,新時代の主役【OP-05】,,
OP05-091,レベッカ,SR,CHARACTER,黒,コスト,4,-,1000,知,ドレスローザ,2,【ブロッカー】【登場時】自分のトラッシュの「レベッカ」以外のコスト3から7の黒のキャラカード1枚までを、手札に加える。その後、自分の手札からコスト3以下の黒のキャラカード1枚までを、レストで登場させる。,,新時代の主役【OP-05】,,
OP05-092,ロズワード聖,C,CHARACTER,黒,コスト,5,-,1000,射,天竜人,2,【自分のターン中】自分の場のキャラが、特徴《天竜人》を持つキャラのみの場合、相手のキャラすべてをコスト-6。,,新時代の主役【OP-05】,,
OP05-093,ロブ・ルッチ,SR,CHARACTER,黒,コスト,4,6000,-,打,CP0,2,【登場時】自分のトラッシュのカード3枚を好きな順番でデッキの下に置くことができる：相手の、コスト2以下のキャラ1枚までとコスト1以下のキャラ1枚までを、KOする。,,新時代の主役【OP-05】,,
OP05-093,ロブ・ルッチ,SR,CHARACTER,黒,コスト,4,6000,-,打,CP0,2,【登場時】自分のトラッシュのカード3枚を好きな順番でデッキの下に置くことができる：相手の、コスト2以下のキャラ1枚までとコスト1以下のキャラ1枚までを、KOする。,,新時代の主役【OP-05】,,
OP05-094,高級仕立パッチ★ワーク,R,EVENT,黒,コスト,1,-,-,-,トンタッタ族/ドレスローザ,2,【メイン】相手のキャラ1枚までを、このターン中、コスト-3。その後、相手のコスト0のキャラ1枚までは、次のリフレッシュフェイズでアクティブにならない。,【】カード2枚を引き、自分の手札1枚を捨てる。,新時代の主役【OP-05】,,
OP05-095,竜の鉤爪,C,EVENT,黒,コスト,2,-,-,-,ドレスローザ/革命軍,2,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+4000。その後、自分のトラッシュが15枚以上ある場合、相手のコスト4以下のキャラ1枚までを、KOする。,,新時代の主役【OP-05】,,
OP05-096,5億で買うえ～～!!!,UC,EVENT,黒,コスト,3,-,-,-,天竜人,2,【メイン】相手のコスト1以下のキャラ1枚までを、KOするか、持ち主の手札に戻すか、ライフの上か下に表向きで置く。その後、自分の特徴《天竜人》を持つキャラがいる場合、カード1枚を引く。,【】相手のコスト6以下のキャラ1枚までを、KOするか、持ち主の手札に戻す。,新時代の主役【OP-05】,,
OP05-097,聖地マリージョア,C,STAGE,黒,コスト,1,-,-,-,聖地マリージョア,2,【自分のターン中】自分が手札から登場させるコスト2以上の特徴《天竜人》を持つキャラカードの支払うコストは1少なくなる。,,新時代の主役【OP-05】,,
OP05-098,エネル,L,LEADER,黄,ライフ,4,5000,-,特,空島,2,【相手のターン中】【ターン1回】自分のライフが0枚になった時、自分のデッキの上から1枚を、ライフの上に加える。その後、自分の手札1枚を捨てる。,,新時代の主役【OP-05】,,
OP05-098,エネル,L,LEADER,黄,ライフ,4,5000,-,特,空島,2,【相手のターン中】【ターン1回】自分のライフが0枚になった時、自分のデッキの上から1枚を、ライフの上に加える。その後、自分の手札1枚を捨てる。,,新時代の主役【OP-05】,,
OP05-099,アマゾン,UC,CHARACTER,黄,コスト,3,-,1000,知,空島,2,【相手のアタック時】このキャラをレストにできる：相手は自身のライフの上から1枚を、トラッシュに置いてもよい。そうしなかった場合、相手のリーダーかキャラ1枚までを、このターン中、パワー-2000。,,新時代の主役【OP-05】,,
OP05-100,エネル,SR,CHARACTER,黄,コスト,7,7000,-,特,空島,2,【速攻】【ターン1回】このキャラが場を離れる場合、代わりに自分のライフの上から1枚をトラッシュに置いてもよい。キャラの「モンキー・D・ルフィ」がいる場合、この効果は無効になる。,,新時代の主役【OP-05】,,
OP05-100,エネル,SR,CHARACTER,黄,コスト,7,7000,-,特,空島,2,【速攻】【ターン1回】このキャラが場を離れる場合、代わりに自分のライフの上から1枚をトラッシュに置いてもよい。キャラの「モンキー・D・ルフィ」がいる場合、この効果は無効になる。,,新時代の主役【OP-05】,,
OP05-101,オーム,R,CHARACTER,黄,コスト,4,5000,1000,斬,空島/神官,2,自分のライフが2枚以下の場合、このキャラはパワー+1000。【登場時】自分のデッキの上から5枚を見て、「ホーリー」1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置き、自分の手札から「ホーリー」1枚までを、登場させる。,,新時代の主役【OP-05】,,
OP05-102,ゲダツ,R,CHARACTER,黄,コスト,5,6000,1000,打,空島/神官,2,【登場時】相手のライフの枚数以下のコストを持つ相手のキャラ1枚までを、KOする。,,新時代の主役【OP-05】,,
OP05-102,ゲダツ,R,CHARACTER,黄,コスト,5,6000,1000,打,空島/神官,2,【登場時】相手のライフの枚数以下のコストを持つ相手のキャラ1枚までを、KOする。,,新時代の主役【OP-05】,,
OP05-103,コトリ,UC,CHARACTER,黄,コスト,3,3000,1000,特,空島,2,【登場時】自分の「ホトリ」がいる場合、相手のライフの枚数以下のコストを持つ相手のキャラ1枚までを、KOする。,,新時代の主役【OP-05】,,
OP05-104,コニス,UC,CHARACTER,黄,コスト,1,-,2000,知,空島,2,【登場時】自分のステージ1枚をデッキの下に置くことができる：カード1枚を引き、自分の手札1枚を捨てる。,,新時代の主役【OP-05】,,
OP05-105,サトリ,R,CHARACTER,黄,コスト,5,5000,2000,打,空島/神官,2,-,【】自分の手札1枚を捨てることができる：このカードを登場させる。,新時代の主役【OP-05】,,
OP05-106,シュラ,R,CHARACTER,黄,コスト,2,2000,1000,斬,空島/神官,2,【登場時】自分のデッキの上から5枚を見て、「シュラ」以外の特徴《空島》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】このカードを登場させる。,新時代の主役【OP-05】,,
OP05-107,スペーシー中尉,C,CHARACTER,黄,コスト,3,4000,1000,射,月,2,【自分のターン中】【ターン1回】自分のライフが手札に加わった時、このキャラは、このターン中、パワー+2000。,,新時代の主役【OP-05】,,
OP05-108,ノラ,C,CHARACTER,黄,コスト,5,7000,1000,打,動物/空島,2,-,,新時代の主役【OP-05】,,
OP05-109,パガヤ,C,CHARACTER,黄,コスト,1,1000,1000,知,空島,2,【ターン1回】【トリガー】が発動した時、カード2枚を引き、自分の手札2枚を捨てる。,,新時代の主役【OP-05】,,
OP05-110,ホーリー,C,CHARACTER,黄,コスト,3,5000,1000,打,動物/空島,2,-,,新時代の主役【OP-05】,,
OP05-111,ホトリ,UC,CHARACTER,黄,コスト,3,3000,1000,特,空島,2,【登場時】自分の手札から「コトリ」1枚を、登場できる：相手のコスト3以下のキャラ1枚までを、相手のライフの上か下に表向きで加える。,,新時代の主役【OP-05】,,
OP05-112,マッキンリー隊長,C,CHARACTER,黄,コスト,3,3000,1000,知,空島,2,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【KO時】自分の手札からコスト1の特徴《空島》を持つキャラカード1枚までを、登場させる。,,新時代の主役【OP-05】,,
OP05-113,ヤマ,C,CHARACTER,黄,コスト,2,2000,1000,斬,空島,2,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,新時代の主役【OP-05】,,
OP05-114,神の裁き,UC,EVENT,黄,コスト,1,-,-,-,空島,2,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。その後、相手のライフが2枚以下の場合、そのカードを、このバトル中、パワー+2000。,【】相手のライフの枚数以下のコストを持つ相手のキャラ1枚までを、KOする。,新時代の主役【OP-05】,,
OP05-115,2億V雷神,R,EVENT,黄,コスト,2,-,-,-,空島,2,【メイン】自分のリーダーかキャラ1枚までを、このターン中、パワー+3000。その後、自分のライフが1枚以下の場合、相手のコスト4以下のキャラ1枚までを、レストにする。,【】自分の手札2枚を捨てることができる：自分のデッキの上から1枚までを、ライフの上に加える。,新時代の主役【OP-05】,,
OP05-116,3000万V雷鳥,C,EVENT,黄,コスト,2,-,-,-,空島,2,【メイン】相手のライフの枚数以下のコストを持つ相手のキャラ1枚までを、KOする。,【】このカードの【メイン】効果を発動する。,新時代の主役【OP-05】,,
OP05-117,アッパーヤード,UC,STAGE,黄,コスト,1,-,-,-,空島,2,【登場時】自分のデッキの上から5枚を見て、特徴《空島》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,新時代の主役【OP-05】,,
OP05-118,カイドウ,SEC,CHARACTER,青,コスト,10,12000,-,特,四皇/百獣海賊団,2,【登場時】相手のライフが3枚以下の場合、カード4枚を引く。,,新時代の主役【OP-05】,,
OP05-118,カイドウ,SEC,CHARACTER,青,コスト,10,12000,-,特,四皇/百獣海賊団,2,【登場時】相手のライフが3枚以下の場合、カード4枚を引く。,,新時代の主役【OP-05】,,
OP05-119,モンキー・D・ルフィ,SEC,CHARACTER,紫,コスト,10,12000,-,打,四皇/麦わらの一味,2,【登場時】ドン!!-10：このキャラ以外の自分のキャラすべてを好きな順番でデッキの下に置く。その後、このターンの後に自分のターンを追加で得る。【起動メイン】【ターン1回】➀：ドン!!デッキからドン!!1枚までを、アクティブで追加する。,,新時代の主役【OP-05】,,
OP05-119,モンキー・D・ルフィ,SEC,CHARACTER,紫,コスト,10,12000,-,打,四皇/麦わらの一味,2,【登場時】ドン!!-10：このキャラ以外の自分のキャラすべてを好きな順番でデッキの下に置く。その後、このターンの後に自分のターンを追加で得る。【起動メイン】【ターン1回】➀：ドン!!デッキからドン!!1枚までを、アクティブで追加する。,,新時代の主役【OP-05】,,
OP05-119,モンキー・D・ルフィ,SEC,CHARACTER,紫,コスト,10,12000,-,打,四皇/麦わらの一味,2,【登場時】ドン!!-10：このキャラ以外の自分のキャラすべてを好きな順番でデッキの下に置く。その後、このターンの後に自分のターンを追加で得る。【起動メイン】【ターン1回】➀：ドン!!デッキからドン!!1枚までを、アクティブで追加する。,,新時代の主役【OP-05】,,
ST01-012,モンキー・D・ルフィ,SR,CHARACTER,赤,コスト,5,6000,-,打,超新星/麦わらの一味,1,【速攻】(このカードは登場したターンにアタックできる)【ドン!!×2】【アタック時】相手は、このバトル中、【ブロッカー】を発動できない。,,新時代の主役【OP-05】,,
ST01-012,モンキー・D・ルフィ,SR,CHARACTER,赤,コスト,5,6000,-,打,超新星/麦わらの一味,1,【速攻】(このカードは登場したターンにアタックできる)【ドン!!×2】【アタック時】相手は、このバトル中、【ブロッカー】を発動できない。,,新時代の主役【OP-05】,,
OP01-016,ナミ,SPカード,CHARACTER,赤,コスト,1,2000,1000,特,麦わらの一味,1,【登場時】自分のデッキの上から5枚を見て、「ナミ」以外の特徴《麦わらの一味》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,新時代の主役【OP-05】,,
OP01-121,ヤマト,SPカード,CHARACTER,緑,コスト,5,5000,1000,打,ワノ国,1,ルール上、このカードはカード名を「光月おでん」としても扱う。【ダブルアタック】(このカードが与えるダメージは2になる)【バニッシュ】(このカードがダメージを与えた場合、トリガーは発動せずそのカードはトラッシュに置かれる),,新時代の主役【OP-05】,,
OP02-120,ウタ,SPカード,CHARACTER,紫,コスト,8,8000,-,特,FILM,1,【登場時】ドン!!-2(自分の場のドン!!を指定の数ドン!!デッキに戻すことができる)：自分のリーダーとキャラすべてを、次の自分のターン開始時まで、パワー+1000。,,新時代の主役【OP-05】,,
OP03-092,ロブ・ルッチ,SPカード,CHARACTER,黒,コスト,6,7000,-,打,CP9,1,【登場時】自分のトラッシュの『CP』を含む特徴を持つカード2枚を好きな順番でデッキの下に置くことができる：このキャラは、このターン中、【速攻】を得る。(このカードは登場したターンにアタックできる),,新時代の主役【OP-05】,,
OP04-044,カイドウ,SPカード,CHARACTER,青,コスト,10,12000,-,打,四皇/百獣海賊団,1,【登場時】コスト8以下のキャラ1枚までと、コスト3以下のキャラ1枚までを、持ち主の手札に戻す。,,新時代の主役【OP-05】,,
OP05-100,エネル,SPカード,CHARACTER,黄,コスト,7,7000,-,特,空島,2,【速攻】【ターン1回】このキャラが場を離れる場合、代わりに自分のライフの上から1枚をトラッシュに置いてもよい。キャラの「モンキー・D・ルフィ」がいる場合、この効果は無効になる。,,新時代の主役【OP-05】,,
